,label,proportion,split,group,question
228,Officiers militaires,0.002403846153846154,gender,Homme Sunnu,role_models
229,Hommes d'affaires,0.0072992700729927005,gender,Femme Nyɔnu,role_models
230,Hommes d'affaires,0.036057692307692304,gender,Homme Sunnu,role_models
231,Commerçants,0.0170316301703163,gender,Femme Nyɔnu,role_models
232,Commerçants,0.028846153846153848,gender,Homme Sunnu,role_models
233,Enseignants,0.0072992700729927005,gender,Femme Nyɔnu,role_models
234,Enseignants,0.007211538461538462,gender,Homme Sunnu,role_models
235,Professionnel de santé,0.051094890510948905,gender,Femme Nyɔnu,role_models
236,Professionnel de santé,0.040865384615384616,gender,Homme Sunnu,role_models
237,Superstars,0.004866180048661801,gender,Femme Nyɔnu,role_models
238,Superstars,0.016826923076923076,gender,Homme Sunnu,role_models
239,Les personnes qui ont réussi,0.0705596107055961,gender,Femme Nyɔnu,role_models
240,Les personnes qui ont réussi,0.0625,gender,Homme Sunnu,role_models
241,Mon patron,0.014598540145985401,gender,Femme Nyɔnu,role_models
242,Mon patron,0.014423076923076924,gender,Homme Sunnu,role_models
243,Les gens riches,0.014598540145985401,gender,Femme Nyɔnu,role_models
244,Les gens riches,0.040865384615384616,gender,Homme Sunnu,role_models
245,Oncle,0.0413625304136253,gender,Femme Nyɔnu,role_models
246,Oncle,0.18269230769230768,gender,Homme Sunnu,role_models
247,Tante,0.08759124087591241,gender,Femme Nyɔnu,role_models
248,Tante,0.026442307692307692,gender,Homme Sunnu,role_models
249,Grand-mère,0.04866180048661801,gender,Femme Nyɔnu,role_models
250,Grand-mère,0.004807692307692308,gender,Homme Sunnu,role_models
251,Grand-père,0.0170316301703163,gender,Femme Nyɔnu,role_models
252,Grand-père,0.009615384615384616,gender,Homme Sunnu,role_models
253,Un membre de la famille,0.07785888077858881,gender,Femme Nyɔnu,role_models
254,Un membre de la famille,0.06971153846153846,gender,Homme Sunnu,role_models
255,Personnages de radio ou de télévision,0.009732360097323601,gender,Femme Nyɔnu,role_models
256,Personnages de radio ou de télévision,0.002403846153846154,gender,Homme Sunnu,role_models
257,Aucune personne,0.043795620437956206,gender,Femme Nyɔnu,role_models
258,Aucune personne,0.03365384615384615,gender,Homme Sunnu,role_models
259,Je ne sais pas,0.13793103448275862,age_group,16-20,role_models
260,Je ne sais pas,0.04242424242424243,age_group,21-30,role_models
261,Je ne sais pas,0.03418803418803419,age_group,31-45,role_models
262,Préfère ne pas répondre,0.0,age_group,16-20,role_models
263,Préfère ne pas répondre,0.006060606060606061,age_group,21-30,role_models
264,Préfère ne pas répondre,0.008547008547008548,age_group,31-45,role_models
265,Autre,0.06896551724137931,age_group,16-20,role_models
266,Autre,0.14242424242424243,age_group,21-30,role_models
267,Autre,0.08333333333333333,age_group,31-45,role_models
268,Le prophète Mahomet,0.0,age_group,16-20,role_models
269,Le prophète Mahomet,0.0,age_group,21-30,role_models
270,Le prophète Mahomet,0.008547008547008548,age_group,31-45,role_models
271,Dieu,0.06896551724137931,age_group,16-20,role_models
272,Dieu,0.10909090909090909,age_group,21-30,role_models
273,Dieu,0.1388888888888889,age_group,31-45,role_models
274,Le chef religieux,0.0,age_group,16-20,role_models
275,Le chef religieux,0.02727272727272727,age_group,21-30,role_models
276,Le chef religieux,0.0405982905982906,age_group,31-45,role_models
277,Malama (prédicatrices),0.0,age_group,16-20,role_models
278,Malama (prédicatrices),0.0,age_group,21-30,role_models
279,Malama (prédicatrices),0.002136752136752137,age_group,31-45,role_models
280,Chef traditionnel,0.0,age_group,16-20,role_models
281,Chef traditionnel,0.00909090909090909,age_group,21-30,role_models
282,Chef traditionnel,0.010683760683760684,age_group,31-45,role_models
283,Jésus-Christ,0.0,age_group,16-20,role_models
284,Jésus-Christ,0.048484848484848485,age_group,21-30,role_models
285,Jésus-Christ,0.05128205128205128,age_group,31-45,role_models
286,Croyant fervent,0.0,age_group,16-20,role_models
287,Croyant fervent,0.006060606060606061,age_group,21-30,role_models
288,Croyant fervent,0.010683760683760684,age_group,31-45,role_models
289,Conjoint,0.3448275862068966,age_group,16-20,role_models
290,Conjoint,0.22727272727272727,age_group,21-30,role_models
291,Conjoint,0.17307692307692307,age_group,31-45,role_models
292,Mère,0.6206896551724138,age_group,16-20,role_models
293,Mère,0.43333333333333335,age_group,21-30,role_models
294,Mère,0.31196581196581197,age_group,31-45,role_models
295,Père,0.3448275862068966,age_group,16-20,role_models
296,Père,0.2818181818181818,age_group,21-30,role_models
297,Père,0.2264957264957265,age_group,31-45,role_models
298,Frère,0.06896551724137931,age_group,16-20,role_models
299,Frère,0.18484848484848485,age_group,21-30,role_models
300,Frère,0.20726495726495728,age_group,31-45,role_models
301,Sœur,0.10344827586206896,age_group,16-20,role_models
302,Sœur,0.11515151515151516,age_group,21-30,role_models
303,Sœur,0.09188034188034189,age_group,31-45,role_models
304,Ami,0.06896551724137931,age_group,16-20,role_models
305,Ami,0.25757575757575757,age_group,21-30,role_models
306,Ami,0.2948717948717949,age_group,31-45,role_models
307,Enfants,0.0,age_group,16-20,role_models
308,Enfants,0.01818181818181818,age_group,21-30,role_models
309,Enfants,0.0405982905982906,age_group,31-45,role_models
310,Dirigeant politique,0.0,age_group,16-20,role_models
311,Dirigeant politique,0.021212121212121213,age_group,21-30,role_models
312,Dirigeant politique,0.029914529914529916,age_group,31-45,role_models
313,Voisin,0.034482758620689655,age_group,16-20,role_models
314,Voisin,0.04242424242424243,age_group,21-30,role_models
315,Voisin,0.03632478632478633,age_group,31-45,role_models
316,Collègue,0.034482758620689655,age_group,16-20,role_models
317,Collègue,0.00909090909090909,age_group,21-30,role_models
318,Collègue,0.01282051282051282,age_group,31-45,role_models
