,label,split,group,weighted_agreement,agree_n,agree_pct,agree_weighted_n,disagree_n,disagree_pct,disagree_weighted_n,total_n,total_weighted_n
180,Une femme ménopausée n'a pas besoin de contraception.,use,nonuser,0.73194181412864,313.0,0.9601226993865031,577971.9465492611,13.0,0.03987730061349693,25122.110110516613,435.0,755319.3789002199
181,Une femme ménopausée n'a pas besoin de contraception.,use,user,0.8237970138912997,216.0,0.9557522123893806,270524.6758424642,10.0,0.04424778761061947,7739.835551907491,262.0,318992.2224277827
182,Une femme n'a pas besoin d'avoir davantage d'enfants que ses coépouses pour gagner le respect.,use,nonuser,0.845070147521919,378.0,0.8978622327790974,685779.7691411908,43.0,0.1021377672209026,47481.91018781767,435.0,755319.3789002199
183,Une femme n'a pas besoin d'avoir davantage d'enfants que ses coépouses pour gagner le respect.,use,user,0.8597778890032354,236.0,0.9076923076923077,296511.36320328905,24.0,0.09230769230769231,22248.903595879492,262.0,318992.2224277827
184,Une femme ne peut pas utiliser de contraception pendant qu'elle allaite.,use,nonuser,0.35159635501340414,190.0,0.7392996108949417,399929.73223004316,67.0,0.2607003891050584,134362.19173773756,435.0,755319.3789002199
185,Une femme ne peut pas utiliser de contraception pendant qu'elle allaite.,use,user,-0.12643336202524202,114.0,0.5643564356435643,122770.71177339801,88.0,0.43564356435643564,163101.97091484643,262.0,318992.2224277827
186,"Après l'accouchement, il n'est pas nécessaire d'utiliser un moyen de contraception jusqu'au retour des règles.",gender,Femme Nyɔnu,0.4505063373118212,135.0,0.5532786885245902,364103.6236064452,109.0,0.44672131147540983,110511.14557833501,347.0,562905.4621990462
187,"Après l'accouchement, il n'est pas nécessaire d'utiliser un moyen de contraception jusqu'au retour des règles.",gender,Homme Sunnu,0.2303684352998695,146.0,0.7604166666666666,173347.052812392,46.0,0.23958333333333334,55535.220738506985,350.0,511406.1391289565
188,Il est acceptable d'utiliser des contraceptifs avant même d'avoir atteint le nombre d'enfants souhaité.,gender,Femme Nyɔnu,0.5703376508600532,230.0,0.8127208480565371,433728.5369638845,53.0,0.1872791519434629,112682.35799698811,347.0,562905.4621990462
189,Il est acceptable d'utiliser des contraceptifs avant même d'avoir atteint le nombre d'enfants souhaité.,gender,Homme Sunnu,0.20810826940276722,197.0,0.6912280701754386,266500.4895601087,88.0,0.3087719298245614,160072.64298403074,350.0,511406.1391289565
190,"Il est important d'avoir beaucoup d'enfants, car ils apportent des avantages à la famille.",gender,Femme Nyɔnu,-0.5998988947099145,38.0,0.11176470588235295,109176.81311861292,302.0,0.888235294117647,446863.17771799426,347.0,562905.4621990462
191,"Il est important d'avoir beaucoup d'enfants, car ils apportent des avantages à la famille.",gender,Homme Sunnu,-0.1594936339603689,88.0,0.25958702064896755,191525.6961142872,251.0,0.7404129793510325,273091.7196736065,350.0,511406.1391289565
192,Il est possible d'utiliser des contraceptifs sans que les autres ne le sachent.,gender,Femme Nyɔnu,0.6501291946625565,272.0,0.918918918918919,432004.44699928316,24.0,0.08108108108108109,66043.17218866316,347.0,562905.4621990462
193,Il est possible d'utiliser des contraceptifs sans que les autres ne le sachent.,gender,Homme Sunnu,0.4982350635364461,265.0,0.8833333333333333,322566.59419495316,35.0,0.11666666666666667,67766.12397310893,350.0,511406.1391289565
194,Il existe des situations où la contraception est utile même si l'on n'est pas sexuellement actif.,gender,Femme Nyɔnu,-0.41062387618357576,77.0,0.6111111111111112,81545.95227658919,49.0,0.3888888888888889,312688.3750896688,347.0,562905.4621990462
195,Il existe des situations où la contraception est utile même si l'on n'est pas sexuellement actif.,gender,Homme Sunnu,0.15742139886602005,132.0,0.7542857142857143,151376.02586063926,43.0,0.24571428571428572,70869.75605028847,350.0,511406.1391289565
196,Il m'est trop difficile de me rendre dans un établissement de santé qui fournit des contraceptifs.,gender,Femme Nyɔnu,-0.7650656361533688,74.0,0.2334384858044164,53007.930423516984,243.0,0.7665615141955836,483667.5559550363,347.0,562905.4621990462
197,Il m'est trop difficile de me rendre dans un établissement de santé qui fournit des contraceptifs.,gender,Homme Sunnu,-0.261600176242461,90.0,0.2931596091205212,164140.77906672395,217.0,0.7068403908794788,297924.7151943355,350.0,511406.1391289565
198,Il n'est pas nécessaire d'avoir beaucoup d'enfants pour réussir dans la vie.,gender,Femme Nyɔnu,0.5760970070683346,285.0,0.8407079646017699,438908.89412474545,54.0,0.1592920353982301,114620.74208945743,347.0,562905.4621990462
199,Il n'est pas nécessaire d'avoir beaucoup d'enfants pour réussir dans la vie.,gender,Homme Sunnu,0.6251417160333234,272.0,0.8168168168168168,401827.05999177566,61.0,0.1831831831831832,82125.74858672326,350.0,511406.1391289565
200,Il n'y a aucune raison valable qui m'empêche d'utiliser un moyen de contraception.,gender,Femme Nyɔnu,0.14842691038918596,146.0,0.49324324324324326,295471.8177657546,150.0,0.5067567567567568,211921.49917035343,347.0,562905.4621990462
201,Il n'y a aucune raison valable qui m'empêche d'utiliser un moyen de contraception.,gender,Homme Sunnu,0.04678843034661395,149.0,0.5559701492537313,197606.33757707835,119.0,0.44402985074626866,173678.44705761236,350.0,511406.1391289565
202,Je ne connais pas suffisamment les différentes méthodes contraceptives disponibles.,gender,Femme Nyɔnu,0.7204005317208824,230.0,0.71875,479124.60699724057,90.0,0.28125,73607.2127204587,347.0,562905.4621990462
203,Je ne connais pas suffisamment les différentes méthodes contraceptives disponibles.,gender,Homme Sunnu,0.3315432816709778,223.0,0.7610921501706485,281338.01590564207,70.0,0.23890784982935154,111784.74627214321,350.0,511406.1391289565
204,Je ne crains pas que les préservatifs puissent se perdre à l'intérieur du corps.,gender,Femme Nyɔnu,0.44912197902500567,90.0,0.8256880733944955,274102.82831715886,19.0,0.1743119266055046,21289.613130337726,347.0,562905.4621990462
205,Je ne crains pas que les préservatifs puissent se perdre à l'intérieur du corps.,gender,Homme Sunnu,0.12004247080973757,150.0,0.7211538461538461,173955.99172301852,58.0,0.27884615384615385,112565.53519471017,350.0,511406.1391289565
206,Je ne pense pas avoir suffisamment d'informations pour utiliser correctement les contraceptifs.,gender,Femme Nyɔnu,0.3082455676770134,212.0,0.6708860759493671,359725.0264561296,104.0,0.3291139240506329,186211.91271209306,347.0,562905.4621990462
207,Je ne pense pas avoir suffisamment d'informations pour utiliser correctement les contraceptifs.,gender,Homme Sunnu,0.3907862611363075,214.0,0.7303754266211604,297560.45421732,79.0,0.2696245733788396,97709.9611849608,350.0,511406.1391289565
208,Je ne vois pas d'avantages évidents à utiliser des contraceptifs modernes.,gender,Femme Nyɔnu,-0.14501273223259215,133.0,0.4539249146757679,209884.84903773028,160.0,0.5460750853242321,291513.30809986417,347.0,562905.4621990462
209,Je ne vois pas d'avantages évidents à utiliser des contraceptifs modernes.,gender,Homme Sunnu,0.18321037042471575,144.0,0.496551724137931,244183.76357717183,146.0,0.503448275862069,150488.85538988197,350.0,511406.1391289565
210,Je peux utiliser un contraceptif même si mon mari n'est pas d'accord.,gender,Femme Nyɔnu,-0.5309948481957821,54.0,0.16119402985074627,125017.065647569,281.0,0.8388059701492537,423916.9660965281,347.0,562905.4621990462
211,Je peux utiliser un contraceptif même si mon mari n'est pas d'accord.,gender,Homme Sunnu,-0.7992865637965323,25.0,0.0778816199376947,36966.86020376755,296.0,0.9221183800623053,445726.91585260245,350.0,511406.1391289565
212,Je sais pourquoi je n'utilise pas de contraception.,gender,Femme Nyɔnu,0.707050651539697,279.0,0.9587628865979382,410336.267020438,12.0,0.041237113402061855,12333.593217348034,347.0,562905.4621990462
213,Je sais pourquoi je n'utilise pas de contraception.,gender,Homme Sunnu,0.7318011976488255,273.0,0.8892508143322475,408046.65295502153,34.0,0.11074918566775244,33799.02785548928,350.0,511406.1391289565
214,Je suis convaincue que je pourrais choisir la méthode contraceptive qui me convient.,gender,Femme Nyɔnu,0.2518454478541696,191.0,0.6996336996336996,315534.6821877349,82.0,0.30036630036630035,173769.5039606578,347.0,562905.4621990462
215,Je suis convaincue que je pourrais choisir la méthode contraceptive qui me convient.,gender,Homme Sunnu,0.15203991908457193,159.0,0.5910780669144982,223998.92026828934,110.0,0.40892193308550184,146244.77225576947,350.0,511406.1391289565
216,Je suis convaincue que les contraceptifs “modernes” peuvent être utilisés en toute sécurité dans le corps.,gender,Femme Nyɔnu,0.30177546371630204,126.0,0.72,283911.70433951716,49.0,0.28,114040.64745596074,347.0,562905.4621990462
217,Je suis convaincue que les contraceptifs “modernes” peuvent être utilisés en toute sécurité dans le corps.,gender,Homme Sunnu,-0.12136315092192149,136.0,0.5354330708661418,186538.0046976008,118.0,0.4645669291338583,248603.8651431055,350.0,511406.1391289565
218,L'utilisation de contraceptifs n'encourage pas la promiscuité/l’adultère.,gender,Femme Nyɔnu,0.3867913163198097,122.0,0.5922330097087378,261371.94950288645,84.0,0.4077669902912621,43645.004815306536,347.0,562905.4621990462
219,L'utilisation de contraceptifs n'encourage pas la promiscuité/l’adultère.,gender,Homme Sunnu,-0.18035103799206756,136.0,0.5375494071146245,148074.90763808833,117.0,0.4624505928853755,240307.53566551136,350.0,511406.1391289565
220,L'utilisation de contraceptifs peut entraîner des problèmes cardiaques soudains.,gender,Femme Nyɔnu,-0.19884375600891482,67.0,0.7528089887640449,47899.33483537517,22.0,0.24719101123595505,159829.57121696774,347.0,562905.4621990462
221,L'utilisation de contraceptifs peut entraîner des problèmes cardiaques soudains.,gender,Homme Sunnu,0.14336293241642806,80.0,0.6451612903225806,122385.32883676661,44.0,0.3548387096774194,49068.64507547562,350.0,511406.1391289565
222,L'utilisation de contraceptifs peut rendre les règles plus douloureuses.,gender,Femme Nyɔnu,0.33045418121920445,209.0,0.9047619047619048,263927.72802329005,22.0,0.09523809523809523,77913.26440848642,347.0,562905.4621990462
223,L'utilisation de contraceptifs peut rendre les règles plus douloureuses.,gender,Homme Sunnu,0.777379287335497,238.0,0.9558232931726908,406993.19486421195,11.0,0.04417670682730924,9436.654889145739,350.0,511406.1391289565
224,L'utilisation de contraceptifs rend les femmes plus susceptibles de contracter des infections lorsqu'elles urinent dans des endroits sales.,gender,Femme Nyɔnu,0.18629702405862833,120.0,0.9375,142205.13472273693,8.0,0.0625,37337.52228870796,347.0,562905.4621990462
225,L'utilisation de contraceptifs rend les femmes plus susceptibles de contracter des infections lorsqu'elles urinent dans des endroits sales.,gender,Homme Sunnu,0.21350740965406156,95.0,0.7307692307692307,133868.51606076478,35.0,0.2692307692307692,24679.516014156678,350.0,511406.1391289565
226,L'utilisation de contraceptifs va à l'encontre de ma foi.,gender,Femme Nyɔnu,-0.011976649326503165,72.0,0.38095238095238093,198584.0794546424,117.0,0.6190476190476191,205325.8007793736,347.0,562905.4621990462
227,L'utilisation de contraceptifs va à l'encontre de ma foi.,gender,Homme Sunnu,-0.36555897189833164,79.0,0.26158940397350994,123351.35092970086,223.0,0.7384105960264901,310300.4533721773,350.0,511406.1391289565
228,L'utilisation de la contraception n'est pas importante pour moi ou ma famille.,gender,Femme Nyɔnu,-0.08685670948588234,126.0,0.4632352941176471,234381.56078812908,146.0,0.5367647058823529,283273.67698636797,347.0,562905.4621990462
229,L'utilisation de la contraception n'est pas importante pour moi ou ma famille.,gender,Homme Sunnu,0.1974086151723039,153.0,0.51,280353.4704298737,147.0,0.49,179397.4927138118,350.0,511406.1391289565
230,Les chefs religieux que j'admire n'utilisent pas et n'encouragent pas la contraception.,gender,Femme Nyɔnu,0.2982028865405154,55.0,0.55,221848.5849450441,45.0,0.45,53988.55126786562,347.0,562905.4621990462
231,Les chefs religieux que j'admire n'utilisent pas et n'encouragent pas la contraception.,gender,Homme Sunnu,0.13075020586507888,84.0,0.56,121157.88057668036,66.0,0.44,54291.422604904146,350.0,511406.1391289565
232,Les contraceptifs affaiblissent l'utérus des femmes.,gender,Femme Nyɔnu,-0.06338701822515347,38.0,0.6129032258064516,117565.31627868813,24.0,0.3870967741935484,153246.2150701375,347.0,562905.4621990462
233,Les contraceptifs affaiblissent l'utérus des femmes.,gender,Homme Sunnu,0.3097265599695047,130.0,0.8552631578947368,199137.6730272642,22.0,0.14473684210526316,40741.60880756659,350.0,511406.1391289565
234,Les contraceptifs ne causent pas la mort.,gender,Femme Nyɔnu,0.3601332437411498,108.0,0.8307692307692308,238902.36753037068,22.0,0.16923076923076924,36181.39750901702,347.0,562905.4621990462
235,Les contraceptifs ne causent pas la mort.,gender,Homme Sunnu,0.04087957437263144,114.0,0.7169811320754716,111205.82937943896,45.0,0.2830188679245283,90299.76408029649,350.0,511406.1391289565
236,Les contraceptifs ne provoquent pas de cancer.,gender,Femme Nyɔnu,0.26270287865405106,57.0,0.7702702702702703,183612.6292288238,17.0,0.22972972972972974,35735.74389904525,347.0,562905.4621990462
237,Les contraceptifs ne provoquent pas de cancer.,gender,Homme Sunnu,0.10765132116656335,89.0,0.7672413793103449,98777.61066921556,27.0,0.23275862068965517,43724.064139292095,350.0,511406.1391289565
238,Les contraceptifs peuvent empêcher une femme de concevoir à nouveau.,gender,Femme Nyɔnu,0.2484482534635032,175.0,0.7954545454545454,257462.15151910423,45.0,0.20454545454545456,117609.27257068516,347.0,562905.4621990462
239,Les contraceptifs peuvent empêcher une femme de concevoir à nouveau.,gender,Homme Sunnu,0.8262731160566943,268.0,0.9084745762711864,439148.64077879046,27.0,0.09152542372881356,16587.4966301842,350.0,511406.1391289565
240,Les contraceptifs peuvent faire perdre trop de poids à une femme.,gender,Femme Nyɔnu,0.27794199293038796,258.0,0.945054945054945,305375.80675834586,15.0,0.054945054945054944,148920.7407633418,347.0,562905.4621990462
241,Les contraceptifs peuvent faire perdre trop de poids à une femme.,gender,Homme Sunnu,0.8713014106626557,281.0,0.972318339100346,455190.9387995738,8.0,0.02768166089965398,9602.048354971626,350.0,511406.1391289565
242,Les contraceptifs peuvent provoquer des gonflements ou des inflammations dans le corps.,gender,Femme Nyɔnu,0.08192878589854286,104.0,0.9541284403669725,63625.019378009325,5.0,0.045871559633027525,17506.858284383357,347.0,562905.4621990462
243,Les contraceptifs peuvent provoquer des gonflements ou des inflammations dans le corps.,gender,Homme Sunnu,0.6816431874592886,182.0,0.9381443298969072,354430.5755685171,12.0,0.061855670103092786,5834.064806406703,350.0,511406.1391289565
244,Les contraceptifs peuvent provoquer l'apparition de boutons chez les femmes.,gender,Femme Nyɔnu,-0.09757611485652182,90.0,0.8653846153846154,96394.77668078832,14.0,0.1346153846153846,151320.90471368594,347.0,562905.4621990462
245,Les contraceptifs peuvent provoquer l'apparition de boutons chez les femmes.,gender,Homme Sunnu,0.27213173563222776,101.0,0.8211382113821138,164219.50106802283,22.0,0.17886178861788618,25049.660813883398,350.0,511406.1391289565
246,Les contraceptifs peuvent provoquer une sécheresse pendant les rapports intimes.,gender,Femme Nyɔnu,-0.1764340865167546,30.0,0.4225352112676056,84866.91318226498,41.0,0.5774647887323944,184182.62420064525,347.0,562905.4621990462
247,Les contraceptifs peuvent provoquer une sécheresse pendant les rapports intimes.,gender,Homme Sunnu,0.2355959941322652,78.0,0.78,138419.2098195054,22.0,0.22,17933.972066075414,350.0,511406.1391289565
248,Les contraceptifs provoquent souvent des saignements excessifs chez les femmes.,gender,Femme Nyɔnu,0.44030546913964885,258.0,0.9314079422382672,373553.8081937232,19.0,0.06859205776173286,125703.45457890136,347.0,562905.4621990462
249,Les contraceptifs provoquent souvent des saignements excessifs chez les femmes.,gender,Homme Sunnu,0.8743608056576132,289.0,0.956953642384106,455731.68621021544,13.0,0.04304635761589404,8578.202383171641,350.0,511406.1391289565
250,Les contraceptifs provoquent souvent des vertiges ou des maux de tête.,gender,Femme Nyɔnu,0.34714442746175767,200.0,0.9090909090909091,293381.0943569064,20.0,0.09090909090909091,97971.59996672247,347.0,562905.4621990462
251,Les contraceptifs provoquent souvent des vertiges ou des maux de tête.,gender,Homme Sunnu,0.7573032776556786,216.0,0.9113924050632911,401976.8432429684,21.0,0.08860759493670886,14687.297867373616,350.0,511406.1391289565
252,Les contraceptifs rendent les femmes fatiguées en permanence.,gender,Femme Nyɔnu,0.3457402395861164,179.0,0.8817733990147784,280824.7867566501,24.0,0.11822660098522167,86205.71739161832,347.0,562905.4621990462
253,Les contraceptifs rendent les femmes fatiguées en permanence.,gender,Homme Sunnu,0.48353219337022957,177.0,0.84688995215311,273018.2947438711,32.0,0.15311004784688995,25736.962587846,350.0,511406.1391289565
254,Les contraceptifs sont dangereux car ils peuvent perturber les règles mensuelles des femmes.,gender,Femme Nyɔnu,0.43134131917449026,201.0,0.8445378151260504,360872.0323389142,37.0,0.15546218487394958,118067.64770345142,347.0,562905.4621990462
255,Les contraceptifs sont dangereux car ils peuvent perturber les règles mensuelles des femmes.,gender,Homme Sunnu,0.738489650799751,268.0,0.9115646258503401,422576.99132373405,26.0,0.08843537414965986,44908.85022154207,350.0,511406.1391289565
256,Les contraceptifs “modernes” sont fiables.,gender,Femme Nyɔnu,0.4288230845310253,150.0,0.8875739644970414,278495.3035223134,19.0,0.11242603550295859,37108.446922755975,347.0,562905.4621990462
257,Les contraceptifs “modernes” sont fiables.,gender,Homme Sunnu,-0.29226518635602805,112.0,0.4409448818897638,131129.01305351494,142.0,0.5590551181102362,280595.2236096562,350.0,511406.1391289565
258,Les couples peuvent décider eux-mêmes de l'espacement entre les naissances de leurs enfants.,gender,Femme Nyɔnu,0.8455844003002202,315.0,0.9692307692307692,510516.37058949436,10.0,0.03076923076923077,34532.292910195756,347.0,562905.4621990462
259,Les couples peuvent décider eux-mêmes de l'espacement entre les naissances de leurs enfants.,gender,Homme Sunnu,0.9177547124142176,331.0,0.9910179640718563,479871.0877350747,3.0,0.008982035928143712,10525.693591913963,350.0,511406.1391289565
260,Les effets secondaires des contraceptifs sont gérables.,gender,Femme Nyɔnu,0.2837939328075613,140.0,0.8333333333333334,253758.2969444544,28.0,0.16666666666666666,94009.142028129,347.0,562905.4621990462
261,Les effets secondaires des contraceptifs sont gérables.,gender,Homme Sunnu,-0.3232214728515856,135.0,0.5578512396694215,130322.66986898721,107.0,0.44214876033057854,295620.11538359144,350.0,511406.1391289565
262,"Les enfants naissent naturellement à des intervalles suffisants, sans contraception.",gender,Femme Nyɔnu,0.6287124240836522,214.0,0.7254237288135593,420646.66427818395,81.0,0.2745762711864407,66741.00660909286,347.0,562905.4621990462
263,"Les enfants naissent naturellement à des intervalles suffisants, sans contraception.",gender,Homme Sunnu,0.1334050120256408,162.0,0.6303501945525292,184848.88232531518,95.0,0.36964980544747084,116624.74018483021,350.0,511406.1391289565
264,Les familles peuvent planifier les besoins de leurs enfants tout en continuant à faire confiance à Dieu.,gender,Femme Nyɔnu,0.2517151297780418,294.0,0.8936170212765957,341307.4354053851,35.0,0.10638297872340426,199615.61393518356,347.0,562905.4621990462
265,Les familles peuvent planifier les besoins de leurs enfants tout en continuant à faire confiance à Dieu.,gender,Homme Sunnu,0.9114174185536712,318.0,0.954954954954955,479376.08923415316,15.0,0.04504504504504504,13271.626076740122,350.0,511406.1391289565
266,Les femmes qui utilisent des contraceptifs ne sont pas plus susceptibles de souffrir de complications lors de l'accouchement.,gender,Femme Nyɔnu,0.185518649779728,45.0,0.3383458646616541,196326.9145197945,88.0,0.6616541353383458,91897.45321899373,347.0,562905.4621990462
267,Les femmes qui utilisent des contraceptifs ne sont pas plus susceptibles de souffrir de complications lors de l'accouchement.,gender,Homme Sunnu,0.22305624487186035,110.0,0.7189542483660131,161765.3822504909,43.0,0.28104575163398693,47693.04925196973,350.0,511406.1391289565
268,Les femmes qui utilisent des contraceptifs prennent souvent trop de poids.,gender,Femme Nyɔnu,0.7644829172060761,278.0,0.9619377162629758,465313.49781265226,11.0,0.03806228373702422,34981.887959490865,347.0,562905.4621990462
269,Les femmes qui utilisent des contraceptifs prennent souvent trop de poids.,gender,Homme Sunnu,0.9092839976799735,297.0,0.9867109634551495,466468.9712585441,4.0,0.013289036544850499,1455.5526332857837,350.0,511406.1391289565
270,Les frais de transport pour me rendre dans un établissement de santé sont abordables pour moi.,gender,Femme Nyɔnu,0.6218894428184274,182.0,0.5652173913043478,443930.3553500208,140.0,0.43478260869565216,93865.39110360661,347.0,562905.4621990462
271,Les frais de transport pour me rendre dans un établissement de santé sont abordables pour moi.,gender,Homme Sunnu,0.5391346610920168,253.0,0.7737003058103975,377760.6342750982,74.0,0.22629969418960244,102043.85877543142,350.0,511406.1391289565
272,Les frères et sœurs ne devraient pas influencer la décision d'une femme d'utiliser ou non un moyen de contraception.,gender,Femme Nyɔnu,0.02612168432802782,203.0,0.6023738872403561,281037.3233013471,134.0,0.39762611275964393,266333.28451126104,347.0,562905.4621990462
273,Les frères et sœurs ne devraient pas influencer la décision d'une femme d'utiliser ou non un moyen de contraception.,gender,Homme Sunnu,-0.002795517146280215,221.0,0.6696969696969697,243825.11671745262,109.0,0.3303030303030303,245254.76134810055,350.0,511406.1391289565
274,Les implants et les Dispositifs Intra-utérins DIU (aussi appelés stérilets) ne se déplacent pas dangereusement à l'intérieur du corps.,gender,Femme Nyɔnu,0.1852486237780534,47.0,0.4392523364485981,203353.69962029392,60.0,0.5607476635514018,99076.23743077158,347.0,562905.4621990462
275,Les implants et les Dispositifs Intra-utérins DIU (aussi appelés stérilets) ne se déplacent pas dangereusement à l'intérieur du corps.,gender,Homme Sunnu,0.4626574066303026,136.0,0.5991189427312775,299761.60665491066,91.0,0.4008810572687225,63155.76859069192,350.0,511406.1391289565
276,Les membres de ma communauté me regarderaient de haut si j'utilisais des contraceptifs.,gender,Femme Nyɔnu,0.03095163093762478,67.0,0.38285714285714284,150979.5516547624,108.0,0.6171428571428571,133556.70953600446,347.0,562905.4621990462
277,Les membres de ma communauté me regarderaient de haut si j'utilisais des contraceptifs.,gender,Homme Sunnu,-0.10990054223677294,64.0,0.3076923076923077,74386.0482268438,144.0,0.6923076923076923,130589.86022033067,350.0,511406.1391289565
278,Les méthodes “traditionnelles” de prévention de la grossesse sont plus acceptables que les méthodes “modernes”.,gender,Femme Nyɔnu,-0.21285779491501,30.0,0.2127659574468085,53516.34750694638,111.0,0.7872340425531915,173335.16293624984,347.0,562905.4621990462
279,Les méthodes “traditionnelles” de prévention de la grossesse sont plus acceptables que les méthodes “modernes”.,gender,Homme Sunnu,0.5013581859277656,155.0,0.625,331059.25187664333,93.0,0.375,74661.59769062723,350.0,511406.1391289565
280,Les préservatifs ne réduisent pas le plaisir intime.,gender,Femme Nyɔnu,-0.4392037044869202,47.0,0.3333333333333333,34519.351280839684,94.0,0.6666666666666666,281749.51555458276,347.0,562905.4621990462
281,Les préservatifs ne réduisent pas le plaisir intime.,gender,Homme Sunnu,-0.09302651482744644,79.0,0.35267857142857145,102467.30341192531,145.0,0.6473214285714286,150041.6341964523,350.0,511406.1391289565
282,Ma religion autorise l'espacement des naissances grâce à des méthodes “modernes”.,gender,Femme Nyɔnu,0.05759917046059584,105.0,0.5614973262032086,215463.1305511684,82.0,0.4385026737967914,183040.2428807651,347.0,562905.4621990462
283,Ma religion autorise l'espacement des naissances grâce à des méthodes “modernes”.,gender,Homme Sunnu,0.5222066819924519,250.0,0.8333333333333334,360777.3943444949,50.0,0.16666666666666666,93717.69127939234,350.0,511406.1391289565
284,Mes parents doivent donner leur accord pour que je puisse utiliser un moyen de contraception.,gender,Femme Nyɔnu,-0.6457667858909373,54.0,0.16071428571428573,93090.37996131118,282.0,0.8392857142857143,456596.03104604175,347.0,562905.4621990462
285,Mes parents doivent donner leur accord pour que je puisse utiliser un moyen de contraception.,gender,Homme Sunnu,-0.7183434963175303,27.0,0.08256880733944955,60008.15038251572,300.0,0.9174311926605505,427373.4244026596,350.0,511406.1391289565
286,Mon conjoint doit donner son accord pour que je puisse utiliser un moyen de contraception.,gender,Femme Nyɔnu,0.7860599065886537,306.0,0.9134328358208955,498755.43405903596,29.0,0.08656716417910448,56278.01902461088,347.0,562905.4621990462
287,Mon conjoint doit donner son accord pour que je puisse utiliser un moyen de contraception.,gender,Homme Sunnu,0.16123000559389522,257.0,0.7883435582822086,283740.0559108707,69.0,0.2116564417177914,201286.0412383567,350.0,511406.1391289565
288,"Même si je souhaite avoir davantage d'enfants, je peux tout de même utiliser un moyen de contraception pour l'instant.",gender,Femme Nyɔnu,0.5336878705315855,230.0,0.8041958041958042,415198.2345655889,56.0,0.1958041958041958,114782.41713398197,347.0,562905.4621990462
289,"Même si je souhaite avoir davantage d'enfants, je peux tout de même utiliser un moyen de contraception pour l'instant.",gender,Homme Sunnu,0.06108591895990512,186.0,0.6305084745762712,235182.28983497727,109.0,0.3694915254237288,203942.5758645479,350.0,511406.1391289565
290,"Même si je voulais utiliser une méthode contraceptive moderne, son coût me rendrait cela impossible.",gender,Femme Nyɔnu,-0.6848088604129877,33.0,0.1064516129032258,33555.499417767474,277.0,0.8935483870967742,419038.1475065424,347.0,562905.4621990462
291,"Même si je voulais utiliser une méthode contraceptive moderne, son coût me rendrait cela impossible.",gender,Homme Sunnu,-0.4506348050186124,73.0,0.2664233576642336,102104.10401419768,201.0,0.7335766423357665,332561.50980589644,350.0,511406.1391289565
292,"Pour les personnes comme moi, l'accès aux contraceptifs est réaliste, malgré les coûts potentiels.",gender,Femme Nyɔnu,0.5455904343776149,214.0,0.7535211267605634,409659.988358787,70.0,0.24647887323943662,102544.15272407734,347.0,562905.4621990462
293,"Pour les personnes comme moi, l'accès aux contraceptifs est réaliste, malgré les coûts potentiels.",gender,Homme Sunnu,0.39725064731281545,160.0,0.6106870229007634,302899.51197118225,102.0,0.3893129770992366,99743.0921624565,350.0,511406.1391289565
294,"Si je voulais des contraceptifs, je ne saurais pas où m'adresser pour les obtenir.",gender,Femme Nyɔnu,-0.5715421942023999,61.0,0.1918238993710692,112205.7820676884,257.0,0.8081761006289309,433930.0050614473,347.0,562905.4621990462
295,"Si je voulais des contraceptifs, je ne saurais pas où m'adresser pour les obtenir.",gender,Homme Sunnu,-0.03254927311403239,119.0,0.3953488372093023,205676.9065202696,182.0,0.6046511627906976,222322.80461497093,350.0,511406.1391289565
296,"Si un enfant meurt, il est important d'en avoir un autre rapidement.",gender,Femme Nyɔnu,-0.3523846296115919,73.0,0.2425249169435216,129439.98247785689,228.0,0.7574750830564784,327799.21528120973,347.0,562905.4621990462
297,"Si un enfant meurt, il est important d'en avoir un autre rapidement.",gender,Homme Sunnu,-0.7574470908511635,20.0,0.06756756756756757,30827.360838246004,276.0,0.9324324324324325,418190.4531648994,350.0,511406.1391289565
298,"Si une famille n'a pas encore eu d'enfant d'un certain genre, elle doit continuer à avoir des enfants jusqu'à ce qu'elle y parvienne.",gender,Femme Nyɔnu,-0.5345846361438384,49.0,0.14540059347181009,125503.62460580494,288.0,0.8545994065281899,426424.23629886133,347.0,562905.4621990462
299,"Si une famille n'a pas encore eu d'enfant d'un certain genre, elle doit continuer à avoir des enfants jusqu'à ce qu'elle y parvienne.",gender,Homme Sunnu,-0.4855686231679537,47.0,0.14551083591331268,98266.22272276178,276.0,0.8544891640866873,346588.99757924816,350.0,511406.1391289565
300,Un couple ne devrait pas utiliser de contraception avant d'avoir son premier enfant.,gender,Femme Nyɔnu,0.8064754601820824,295.0,0.9335443037974683,504409.6317175565,21.0,0.06645569620253164,50440.19005157298,347.0,562905.4621990462
301,Un couple ne devrait pas utiliser de contraception avant d'avoir son premier enfant.,gender,Homme Sunnu,0.6058485205385729,255.0,0.8069620253164557,392342.3616870564,61.0,0.1930379746835443,82507.70890143454,350.0,511406.1391289565
302,Une femme doit donner naissance à tous les enfants qu'elle porte en elle.,gender,Femme Nyɔnu,-0.7320679573349265,22.0,0.06567164179104477,67414.34797352055,313.0,0.9343283582089552,479499.3998582489,347.0,562905.4621990462
303,Une femme doit donner naissance à tous les enfants qu'elle porte en elle.,gender,Homme Sunnu,-0.5722237005076548,54.0,0.16875,92020.6622787243,266.0,0.83125,384659.3756734284,350.0,511406.1391289565
